ADM2_NAME,ADM2_CODE,Month,Year,EVI_mean,LAI_mean,FPAR_mean,LST_Kelvin_mean,Soil_Moisture_mm_mean,FPAR_count
Magura,5801,11,2022,0.3524147280639194,-73.06874952858782,-73.82714580897687,300.6993838903988,-9999.0,4809
Meherpur,5802,11,2022,0.36701893956018933,-43.04850412539711,-43.75792551604254,301.0712895043899,-9999.0,3120
Narail,5803,11,2022,0.3238496596333051,-111.23230531838367,-111.91924623558738,300.1035514104946,-9999.0,4549
Satkhira,5804,11,2022,-48.02929020890901,-4289.446974401287,-4480.413633909812,246.68962640748128,-9999.0,15413
Habiganj,5821,11,2022,-139.32711029635217,-888.6164945161752,-921.1372247596177,300.53974771711535,-9999.0,11905
Maulvibazar,5822,11,2022,-83.87015826724624,-748.6916353271671,-767.0210191838419,300.3746531184251,-9999.0,11701
Sunamganj,5823,11,2022,-1150.1854204842662,-2933.5174943776124,-3010.703191392103,299.643401610979,-9999.0,16708
Sylhet,5824,11,2022,-19.169474508657608,-367.27625922676833,-396.82123649365434,300.31409832123774,-9999.0,15819
Bogra,5805,11,2022,-62.30606421230857,-770.235901928051,-771.5966913000454,300.49891214180076,-9999.0,13430
Joypurhat,5808,11,2022,0.34690734044597854,-124.67128523987084,-125.24851751839537,301.217788260688,-9999.0,4572
Naogaon,5811,11,2022,-0.8835576773298444,-289.69733733597695,-290.32035205364286,300.52220501671985,-9999.0,15831
Natore,5812,11,2022,0.31680640518131636,-267.26339864402763,-267.89972061181805,300.3558982451846,-9999.0,8813
Nawabganj,5813,11,2022,-10.785491061947697,-469.49683363716923,-470.1402504340223,299.96532545256457,-9999.0,7588
Pabna,5815,11,2022,-20.558327879554945,-689.2753767625668,-689.8444941495683,300.34909397950315,-9999.0,10906
Rajshahi,5817,11,2022,-14.716350776871462,-602.048700366543,-603.5125369385596,300.59725112442857,-9999.0,11068
Sirajganj,5819,11,2022,-57.804124964623526,-1380.8987275026502,-1381.3512486270197,300.46939813670144,-9999.0,11445
Dinajpur,5806,11,2022,0.3546424987658194,-141.83117319655943,-142.45027059929984,300.6792099769456,-9999.0,15870
Gaibandha,5807,11,2022,-57.030248272885856,-917.905601800946,-918.4896093715358,300.06366993686055,-9999.0,10042
Kurigram,5809,11,2022,-19.5326684069331,-1300.9380128783691,-1301.5393385452562,299.3972647888977,-9999.0,10354
Lalmonirhat,5810,11,2022,0.30487578860570197,-76.9000195324142,-77.40057677924182,300.59656273151626,-9999.0,5905
Nilphamari,5814,11,2022,0.3292039363387962,-171.67303435256235,-172.19344960590712,300.3611962655772,-9999.0,7639
Panchagarh,5816,11,2022,0.3427625961572548,-10.22731750695062,-12.42320640290842,300.52385129745744,-9999.0,6581
Rangpur,5818,11,2022,0.36297664560423376,-115.07082208277983,-115.78769476399059,300.2713048463277,-9999.0,10708
Thakurgaon,5820,11,2022,0.32888897078166235,-92.38874638656921,-92.88254632609926,301.3492422617796,-9999.0,8363
Barguna,5761,11,2022,-137.20296110216796,-1231.644527138454,-1241.0989319048044,130.91534798450095,-9999.0,6587
Barisal,5762,12,2022,-268.66454491437804,-1696.9384026294783,-1752.9515689317445,296.50895751775124,-9999.0,11525
Bhola,5763,12,2022,-607.72079408749,-3376.8527649663497,-3395.8291985378555,151.99930340770013,-9999.0,10539
Jhalokati,5764,12,2022,0.36390788909332306,-260.9901800646647,-283.47421638222517,296.36049506202255,-9999.0,3490
Patuakhali,5765,12,2022,-103.91891171020215,-1015.15837560479,-1017.3935975204867,255.20697268899477,-9999.0,11815
Pirojpur,5766,12,2022,0.3381240014975832,-607.3810912542157,-672.9539253674503,296.205484443491,-9999.0,5834
Bandarban,5767,12,2022,0.46823126257273334,3.803575135618854,0.8383029342841538,296.61317652957064,-9999.0,20661
Brahamanbaria,5768,12,2022,0.22945279410325625,-1403.1203946540636,-1414.0456691888842,298.8509346328474,-9999.0,8842
Chandpur,5769,12,2022,-258.65269366362406,-1766.124239266212,-1873.2042863733939,297.1932416206682,-9999.0,7753
Chittagong,5770,12,2022,-30.544251477425508,-511.6573940723714,-518.9044119067822,263.8250100031741,-9999.0,19719
Comilla,5771,12,2022,0.27061575852763325,-131.48397854870538,-139.37760979905644,298.27825879576005,-9999.0,13842
Cox's Bazar,5772,12,2022,-1117.0665663081954,-1765.0123063431176,-1771.4724309858077,-948.8689141487722,-9999.0,9666
Feni,5773,12,2022,-6.124016282829935,-96.90927738422099,-102.51454002878513,289.23704135916665,-9999.0,4102
Khagrachhari,5774,12,2022,0.4310220340800677,-13.186720199654618,-15.219767467809554,296.25404943896297,-9999.0,12826
Lakshmipur,5775,12,2022,-322.62789433949814,-1740.5713612724187,-1883.7623005010723,252.37453143227802,-9999.0,6600
Noakhali,5776,12,2022,-111.45195277240516,-579.0335145437914,-797.3671961940951,142.74845507506177,-9999.0,11412
Rangamati,5777,12,2022,-12.418114321948014,-619.5888808144929,-636.8136003077658,295.61177960754827,-9999.0,25644
Dhaka,5778,12,2022,-45.6685472219804,-1393.460932242897,-1398.420932052731,298.64756862719923,-9999.0,6820
Faridpur,5779,12,2022,-8.04899166581941,-1211.1952237808084,-1211.4770453365047,298.19352857603576,-9999.0,9324
Gazipur,5780,12,2022,0.2806251250852515,-179.02175248175053,-207.454719895677,297.9210086219231,-9999.0,8062
Gopalganj,5781,12,2022,0.24672399337008524,-55.532782196497145,-151.42173026196676,297.3469388919888,-9999.0,6747
Jamalpur,5782,12,2022,-11.976662729587346,-547.6298189944412,-547.9914468956737,297.6999379885375,-9999.0,9532
Kishoreganj,5783,12,2022,-0.6683008356703749,-3507.815888074377,-3512.398138862174,297.9596041059381,-9999.0,11716
Madaripur,5784,12,2022,-212.6581402920812,-938.9426659106798,-955.1210054721874,297.87999509181117,-9999.0,5340
Manikganj,5785,12,2022,-62.52590848602443,-1458.8159698688448,-1459.2854182915055,297.8326079578764,-9999.0,6437
Munshiganj,5786,12,2022,-235.67972428215526,-1551.525757388738,-1602.5497861222168,298.1229325612683,-9999.0,4376
Mymensingh,5787,12,2022,0.25038026133045826,-44.42356211685873,-45.173648946249145,298.135397961033,-9999.0,19761
Narayanganj,5788,12,2022,0.23725034310693238,-1076.2791927502199,-1076.520409224534,298.38800750939276,-9999.0,3573
Narsingdi,5789,12,2022,0.29277107638777283,-956.0549895699909,-985.7498744840454,297.9858607487775,-9999.0,5395
Netrakona,5790,12,2022,-8.690350154347021,-937.7411635354617,-943.5393944645541,298.13402356022607,-9999.0,12870
Rajbari,5791,12,2022,-28.883122497350282,-964.491658337641,-964.7310133769093,297.52615980430755,-9999.0,5246
Shariatpur,5792,12,2022,-45.79132990034864,-1864.5336824083302,-1879.6296712328244,297.910917439689,-9999.0,5689
Sherpur,5793,12,2022,0.26610625274132205,-96.70560944436475,-98.7337862401961,298.06647689810615,-9999.0,6046
Tangail,5794,12,2022,-25.56881806836471,-299.0627299463495,-304.3688864923609,297.7193752503156,-9999.0,15268
Bagerhat,5795,12,2022,-44.06111192836503,-1970.9249981998269,-2150.09401741899,252.83084128460695,-9999.0,17129
Chuadanga,5796,12,2022,0.38014202613729403,-19.96663113574376,-20.556236263408525,296.40403702584825,-9999.0,5178
Jessore,5797,12,2022,0.26263243847512546,-218.59538466603263,-230.49170941907562,297.1727263047887,-9999.0,11625
Jhenaidah,5798,12,2022,0.2898727483939731,-48.171393842093714,-48.50666006988992,297.49724246117773,-9999.0,8985
Khulna,5799,12,2022,-27.14848628610254,-3689.03446353932,-3826.3290155410805,256.49151042828083,-9999.0,16836
Kushtia,5800,12,2022,-7.928362856020188,-692.8564824363048,-694.5232018395109,296.42546443155175,-9999.0,7714
Magura,5801,12,2022,0.27119424037548423,-73.70366743435386,-73.9877188722456,298.0113963362422,-9999.0,4809
Meherpur,5802,12,2022,0.3479409083367012,-43.246745010852145,-43.74822227567228,296.36513184856386,-9999.0,3120
Narail,5803,12,2022,0.24739768944520507,-111.74108528495468,-112.04888499407329,297.2899334649904,-9999.0,4549
Satkhira,5804,12,2022,-51.736617016883535,-4289.661905127093,-4480.46043062475,243.6640802396753,-9999.0,15413
Habiganj,5821,12,2022,0.23316896964948,-889.3955138149797,-921.2947987601702,298.3780223486017,-9999.0,11905
Maulvibazar,5822,12,2022,0.30557759832945713,-749.5208372750463,-767.1480799818926,297.94467048745867,-9999.0,11701
Sunamganj,5823,12,2022,-44.97858346434414,-2933.7689545764847,-3010.7433988307075,297.0577905795187,-9999.0,16708
Sylhet,5824,12,2022,-0.39125488245237766,-367.9689263813164,-396.9470514985318,298.1049860150317,-9999.0,15819
Bogra,5805,12,2022,-18.308378062252693,-770.7165413811957,-771.7026865191019,297.714185520634,-9999.0,13430
Joypurhat,5808,12,2022,0.260422025463005,-125.05844802685803,-125.31403295023132,297.66952556877527,-9999.0,4572
Naogaon,5811,12,2022,0.25326423917933805,-290.20566233331766,-290.42354938467105,296.5688212064062,-9999.0,15831
Natore,5812,12,2022,-0.9297697801047008,-267.7010359998726,-267.96982459432303,296.76357499860956,-9999.0,8813
Nawabganj,5813,12,2022,0.23324959553779345,-469.90416423279515,-470.2045533133751,295.6539798570363,-9999.0,7588
Pabna,5815,12,2022,-7.200186492826167,-689.5689529929416,-689.8830876645513,297.12766767015097,-9999.0,10906
Rajshahi,5817,12,2022,-7.393768660774231,-602.292928727176,-603.5220971188709,295.9726395203169,-9999.0,11068
Sirajganj,5819,12,2022,-21.14897016871033,-1381.0224951850182,-1381.3466881640509,297.0795873618344,-9999.0,11445
Dinajpur,5806,12,2022,0.22010386322970224,-142.44229396731365,-142.59687761559286,297.89745697607486,-9999.0,15870
Gaibandha,5807,12,2022,-14.890207887968003,-918.511242999631,-918.6530541880558,297.8980032154149,-9999.0,10042
Kurigram,5809,12,2022,-10.147916736694537,-1301.5233344624942,-1301.6789990370773,296.85403579807013,-9999.0,10354
Lalmonirhat,5810,12,2022,0.2151860574753265,-77.36590014802735,-77.51191248059202,297.28186270989323,-9999.0,5905
Nilphamari,5814,12,2022,0.23166811351540958,-172.08163207356412,-172.2727426525575,296.9265745524209,-9999.0,7639
Panchagarh,5816,12,2022,0.22328799809964406,-10.713540732947408,-12.522031977193175,297.6201991227487,-9999.0,6581
Rangpur,5818,12,2022,0.22074794833732955,-115.83270646869488,-115.97885750654008,297.52535128404054,-9999.0,10708
Thakurgaon,5820,12,2022,0.2375021366766339,-92.71692514420768,-92.93139796276456,297.8462048633291,-9999.0,8363
Barguna,5761,12,2022,-82.61288018381723,-1232.9136301455374,-1241.2911350049303,128.94795797018563,-9999.0,6587
