ADM2_NAME,ADM2_CODE,Month,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm
Khagrachhari,5774,12,2022,0.4310220340800677,2.801145405630307,7.648431110122791,296.25404943896297,-9999.0
Lakshmipur,5775,12,2022,0.26519351850897593,2.0119733759342475,6.0711666342102655,296.7105785745372,-9999.0
Noakhali,5776,12,2022,0.2765139726246452,1.6339689014795806,5.451256001059242,297.23177356149745,-9999.0
Rangamati,5777,12,2022,0.4350612139116867,3.778349907879054,8.263016404442785,295.61177960754827,-9999.0
Dhaka,5778,12,2022,0.2535983161996472,0.7503954375392891,3.9709394509801705,298.64756862719923,-9999.0
Faridpur,5779,12,2022,0.26049801554594804,0.7163502767472701,3.956631779631927,298.19352857603576,-9999.0
Gazipur,5780,12,2022,0.2806251250852515,0.8590123019194456,4.407475307933819,297.9210086219231,-9999.0
Gopalganj,5781,12,2022,0.24672399337008524,0.9847321671907239,4.146426793923996,297.3469388919888,-9999.0
Jamalpur,5782,12,2022,0.2935949744296685,0.8154691868247058,4.3285669661688315,297.6999379885375,-9999.0
Kishoreganj,5783,12,2022,0.21768367240347541,0.5808788964749378,3.4781105425290093,297.9596041059381,-9999.0
Madaripur,5784,12,2022,0.2710075551016931,0.8925494726276866,4.441466988550439,297.87999509181117,-9999.0
Manikganj,5785,12,2022,0.3190587787387877,1.0695470627293209,5.198496722793109,297.8326079578764,-9999.0
Munshiganj,5786,12,2022,0.23480928086395578,0.7991222702680922,3.6591991573436236,298.1229325612683,-9999.0
Mymensingh,5787,12,2022,0.25038026133045826,0.5908670233034657,3.6241994971593945,298.135397961033,-9999.0
Narayanganj,5788,12,2022,0.23725034310693238,0.626297085881267,3.559675919996081,298.38800750939276,-9999.0
Narsingdi,5789,12,2022,0.29277107638777283,0.9194390169807926,4.544282955658017,297.9858607487775,-9999.0
Netrakona,5790,12,2022,0.210835206682396,0.5099161296061651,3.2865235199929503,298.13402356022607,-9999.0
Rajbari,5791,12,2022,0.24403472739990592,0.6416985923466929,3.7677386806387143,297.52615980430755,-9999.0
Shariatpur,5792,12,2022,0.2735780383239455,0.9561008512671683,4.527428567004086,297.910917439689,-9999.0
Sherpur,5793,12,2022,0.26610625274132205,0.7091388448532773,3.9624392421943595,298.06647689810615,-9999.0
Tangail,5794,12,2022,0.3137842297450879,0.9043836951705794,4.736002106267675,297.7193752503156,-9999.0
Bagerhat,5795,12,2022,0.29617621237251324,3.065216658445604,6.540281114159766,295.7826611162147,-9999.0
Chuadanga,5796,12,2022,0.38014202613729403,1.1773598309389126,5.86505423405747,296.40403702584825,-9999.0
Jessore,5797,12,2022,0.26263243847512546,0.7788678093990117,4.252532124722593,297.1727263047887,-9999.0
Jhenaidah,5798,12,2022,0.2898727483939731,0.7871049751538807,4.501892232961078,297.49724246117773,-9999.0
Khulna,5799,12,2022,0.2750364926119686,2.3064900493530835,5.430211713153686,296.0184028486516,-9999.0
Kushtia,5800,12,2022,0.2671079172783014,0.7725150984710465,4.496220273625984,296.42546443155175,-9999.0
Magura,5801,12,2022,0.27119424037548423,0.682765781340537,3.965854827469783,298.0113963362422,-9999.0
Meherpur,5802,12,2022,0.3479409083367012,1.0583782027416262,5.546692622824119,296.36513184856386,-9999.0
Narail,5803,12,2022,0.24739768944520507,0.7059282216652073,3.9462793080310137,297.2899334649904,-9999.0
Satkhira,5804,12,2022,0.25147930431926957,2.0046195552020745,5.177237289409622,296.18180748236165,-9999.0
Habiganj,5821,12,2022,0.23316896964948,0.8444156189697156,4.048580063705385,298.3780223486017,-9999.0
Maulvibazar,5822,12,2022,0.30557759832945713,1.3716981011461093,5.350612980809934,297.94467048745867,-9999.0
Sunamganj,5823,12,2022,0.16190186338929408,0.7657135053726404,3.433201301226437,297.0577905795187,-9999.0
Sylhet,5824,12,2022,0.25846918338962077,0.7987048075946194,4.3998935968408155,298.1049860150317,-9999.0
Bogra,5805,12,2022,0.24579260555861202,0.6135514889162884,3.828820277082122,297.714185520634,-9999.0
Joypurhat,5808,12,2022,0.260422025463005,0.6749913693610482,4.161518620603533,297.66952556877527,-9999.0
Naogaon,5811,12,2022,0.25326423917933805,0.6219097757086446,3.974959034205321,296.5688212064062,-9999.0
Natore,5812,12,2022,0.25967316329724976,0.7004317136292812,4.242295915995044,296.76357499860956,-9999.0
Nawabganj,5813,12,2022,0.28214995897488326,0.7684217376404392,4.531954775640168,295.6539798570363,-9999.0
Pabna,5815,12,2022,0.28446666022257033,0.7843077337653481,4.468779871115907,297.12766767015097,-9999.0
Rajshahi,5817,12,2022,0.2588454888605115,0.7635005305569496,4.540671477571736,295.9726395203169,-9999.0
Sirajganj,5819,12,2022,0.2798598909278529,0.8141810806626402,4.380058646849368,297.0795873618344,-9999.0
Dinajpur,5806,12,2022,0.22010386322970224,0.5108631057525044,3.540374759195266,297.89745697607486,-9999.0
Gaibandha,5807,12,2022,0.21276400427776954,0.47567720418932496,3.1951407603680337,297.8980032154149,-9999.0
Kurigram,5809,12,2022,0.20927123789867982,0.5253775044714203,3.464092906045247,296.85403579807013,-9999.0
Lalmonirhat,5810,12,2022,0.2151860574753265,0.4758264937141781,3.2866859863856015,297.28186270989323,-9999.0
Nilphamari,5814,12,2022,0.23166811351540958,0.5731681723924785,3.786998613399782,296.9265745524209,-9999.0
Panchagarh,5816,12,2022,0.22328799809964406,0.5855762241281088,3.9134217123946136,297.6201991227487,-9999.0
Rangpur,5818,12,2022,0.22074794833732955,0.4900187917812078,3.421475880699693,297.52535128404054,-9999.0
Thakurgaon,5820,12,2022,0.2375021366766339,0.6198816229749505,4.033880456866307,297.8462048633291,-9999.0
Barguna,5761,12,2022,0.3159304330432406,1.1895908433647846,5.412730560676706,296.9526457845438,-9999.0
