Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Year,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat
94,2.244680851,Naogaon,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,211,32,15.0,52,70,783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,0.07,2022,18.55,7.9,27.99,Moderate Risk,0
96,3.572916667,Narail,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,343,32,15.0,52,70,1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,0.03,2022,16.52,5.46,50.58,Low Risk,0
51,3.117647059,Narayanganj,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,159,32,15.0,52,70,1147.69,27.867154471544715,33.03,18.76,0,2.1950406504065043,7.91,0.03,2022,14.27,7.88,41.18,Low Risk,0
0,#DIV/0!,Narsingdi,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,0.04,2022,15.44,7.36,40.9,Low Risk,0
38,5.684210526,Natore,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,216,32,15.0,52,70,772.89,28.147723577235773,36.56,17.79,8,2.2247154471544714,8.45,0.03,2022,18.77,8.42,27.46,Moderate Risk,0
0,#DIV/0!,Netrokona,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,0.03,2022,16.52,5.46,50.58,Low Risk,0
29,5.413793103,Nilphamari,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,157,32,15.0,52,70,1114.52,27.576422764227644,34.74,17.2,0,1.7053658536585363,6.02,0.02,2022,17.54,6.0,40.41,Low Risk,0
0,#DIV/0!,Noakhali,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1533.16,28.594471544715446,32.77,21.78,0,3.784227642276423,12.92,0.05,2022,10.99,12.87,53.62,Low Risk,0
62,2.322580645,Pabna,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,144,32,15.0,52,70,984.86,27.91,34.38,19.25,0,2.2982113821138213,8.54,0.08,2022,15.13,8.46,35.29,Low Risk,0
0,#DIV/0!,Panchagar,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1342.09,27.18967479674797,33.52,17.55,0,1.518130081300813,4.56,0.03,2022,15.97,4.53,49.36,Low Risk,0
0,#DIV/0!,Patuakhali,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,2272.77,28.43642276422764,31.57,21.83,0,3.5834959349593496,10.3,0.13,2022,9.74,10.17,79.92,Low Risk,0
23,4.52173913,Pirojpur,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,104,32,15.0,52,70,1451.65,27.76869918699187,33.57,18.56,0,2.063739837398374,7.47,0.04,2022,15.01,7.43,52.27,Low Risk,0
58,3.137931034,Rajbari,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,182,32,15.0,52,70,996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,0.11,2022,15.47,7.72,35.83,Low Risk,0
62,6.112903226,Rajshahi,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,379,32,15.0,52,70,772.89,28.147723577235773,36.56,17.79,8,2.2247154471544714,8.45,0.03,2022,18.77,8.42,27.46,Moderate Risk,0
392,3.321428571,Rangamati,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,1302,32,15.0,52,70,1450.75,28.04821138211382,34.55,19.76,0,2.3628455284552845,11.27,0.03,2022,14.79,11.24,51.72,Low Risk,0
56,3.232142857,Rangpur,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,181,32,15.0,52,70,910.51,27.91861788617886,34.91,18.29,0,2.0784552845528457,6.67,0.1,2022,16.62,6.57,32.61,Low Risk,0
298,4.82885906,Satkhira,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,1439,32,15.0,52,70,1252.47,27.811544715447155,33.81,18.59,0,1.6846341463414636,6.2,0.06,2022,15.22,6.14,45.03,Low Risk,0
0,#DIV/0!,Shariatpur,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1311.38,27.853658536585368,32.95,19.15,0,2.389512195121952,7.82,0.03,2022,13.8,7.79,47.08,Low Risk,0
0,#DIV/0!,Sherpur,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1091.34,27.750406504065044,34.86,18.48,0,1.954471544715448,6.82,0.07,2022,16.38,6.75,39.33,Low Risk,0
16,3.0625,Sirajganj,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,49,32,15.0,52,70,1132.42,27.871463414634142,34.22,18.47,0,2.0767479674796747,7.64,0.06,2022,15.75,7.58,40.63,Low Risk,0
0,#DIV/0!,Sunamganj,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1911.12,27.57235772357724,34.39,18.74,0,1.5008943089430895,5.89,0.1,2022,15.65,5.79,69.31,Low Risk,0
0,#DIV/0!,Sylhet,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1626.4,27.889105691056912,35.28,17.48,2,1.23,5.03,0.02,2022,17.8,5.01,58.31,Moderate Risk,0
0,#DIV/0!,Tangail,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,0,32,15.0,52,70,1132.42,27.871463414634142,34.22,18.47,0,2.0767479674796747,7.64,0.06,2022,15.75,7.58,40.63,Low Risk,0
22,1,Thakurgaon,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,22,32,15.0,52,70,1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,0.04,2022,15.44,7.36,40.9,Low Risk,0
328,2.259146341,Bagerhat,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,741,25,15.0,65,70,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
127,1.511811024,Bandarban,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,192,25,15.0,65,70,81.51,18.951083333333333,31.46,7.86,0,0.314,1.03,0.0,2022,23.6,1.03,4.3,Low Risk,0
104,1.192307692,Barguna,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,124,25,15.0,65,70,229.52,20.84725,30.34,11.07,0,1.7281666666666666,4.26,0.11,2022,19.27,4.15,11.01,Low Risk,0
560,1.569642857,Barishal,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,879,25,15.0,65,70,208.71,20.131916666666665,29.78,10.33,0,1.8484166666666664,5.17,0.04,2022,19.45,5.13,10.37,Low Risk,0
1581,2.269449715,Bhola,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,3588,25,15.0,65,70,270.62,21.40383333333333,29.2,13.89,0,2.49725,5.94,0.12,2022,15.31,5.82,12.64,Low Risk,0
4797,2.718157182,Bogura,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,13039,25,15.0,65,70,83.29,18.81775,29.65,7.78,0,1.3842500000000002,6.64,0.04,2022,21.87,6.6,4.43,Low Risk,0
1097,2.704649043,Brahmanbaria,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,2967,25,15.0,65,70,70.13,19.586666666666662,30.32,9.05,0,1.0854166666666667,3.64,0.01,2022,21.27,3.63,3.58,Low Risk,0
1796,2.56403118,Chandpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,4605,25,15.0,65,70,130.03,19.78575,29.93,9.59,0,1.5768333333333333,4.92,0.03,2022,20.34,4.89,6.57,Low Risk,0
7211,3.602829011,Chapai Nawabganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,25980,25,15.0,65,70,67.62,18.76183333333333,31.13,7.74,0,1.5725,5.4,0.03,2022,23.39,5.37,3.6,Low Risk,0
173,1.433526012,Chattogram,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,248,25,15.0,65,70,98.78,20.408583333333336,31.75,9.62,0,1.6609166666666666,4.45,0.08,2022,22.13,4.37,4.84,Low Risk,0
1699,5.803413773,Chuadanga,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,9860,25,15.0,65,70,87.14999999999999,19.163083333333336,30.34,7.12,0,1.4136666666666666,4.92,0.06,2022,23.22,4.86,4.55,Low Risk,0
61,1.37704918,Coxsbazar,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,84,25,15.0,65,70,176.62,22.689,29.76,16.47,0,3.071333333333333,6.37,0.03,2022,13.29,6.34,7.78,Low Risk,0
349,2.813753582,Cumilla,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,982,25,15.0,65,70,73.68,19.19066666666667,30.34,8.36,0,1.0931666666666666,3.32,0.02,2022,21.98,3.3,3.84,Low Risk,0
1147,3.585004359,Dhaka,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,4112,25,15.0,65,70,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
5344,3.139595808,Dinajpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,16778,25,15.0,65,70,75.37,18.04758333333333,29.74,7.23,0,1.368083333333333,7.31,0.08,2022,22.51,7.23,4.18,Low Risk,0
82105,5.426015468,Faridpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,445503,25,15.0,65,70,106.1,19.4835,30.43,8.4,0,1.4433333333333331,5.01,0.07,2022,22.03,4.94,5.45,Low Risk,0
25,1.72,Feni,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,43,25,15.0,65,70,89.25,19.2125,30.48,8.14,0,1.37425,3.58,0.08,2022,22.34,3.5,4.65,Low Risk,0
2684,2.43219076,Gaibandha,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,6528,25,15.0,65,70,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
495,1.961616162,Gazipur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,971,25,15.0,65,70,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
4917,2.599145821,Gopalganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,12780,25,15.0,65,70,149.59,19.406916666666667,30.54,7.96,0,1.3698333333333332,4.8,0.05,2022,22.58,4.75,7.71,Low Risk,0
156,2.493589744,Habiganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,389,25,15.0,65,70,82.88,19.647166666666667,30.51,8.62,0,1.0488333333333333,4.36,0.03,2022,21.89,4.33,4.22,Low Risk,0
3740,2.902139037,Jamalpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,10854,25,15.0,65,70,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
3093,4.151632719,Jashore,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,12841,25,15.0,65,70,127.01,19.33708333333333,30.76,7.52,0,1.347,4.74,0.03,2022,23.24,4.71,6.57,Low Risk,0
90,1.511111111,Jhallokati,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,136,25,15.0,65,70,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
18557,5.468394676,Jhenaidah,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,101477,25,15.0,65,70,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,0.06,2022,22.72,4.87,5.26,Low Risk,0
1877,4.145444859,Joypurhat,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,7781,25,15.0,65,70,73.46000000000001,18.282833333333333,30.31,7.21,0,1.37525,6.18,0.09,2022,23.1,6.09,4.02,Low Risk,0
54,1.518518519,Khagrachari,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,82,25,15.0,65,70,86.44,19.02883333333333,33.14,7.85,0,0.3234166666666667,1.04,0.0,2022,25.29,1.04,4.54,Low Risk,0
307,3.195439739,Khulna,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,981,25,15.0,65,70,127.01,19.33708333333333,30.76,7.52,0,1.347,4.74,0.03,2022,23.24,4.71,6.57,Low Risk,0
1324,3.226586103,Kishoreganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,4272,25,15.0,65,70,79.21,19.376166666666663,30.48,8.63,0,1.1385833333333333,4.29,0.01,2022,21.85,4.28,4.09,Low Risk,0
1103,2.334542158,Kurigram,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,2575,25,15.0,65,70,82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,0.04,2022,21.4,6.05,4.45,Low Risk,0
26182,5.126957452,Kushtia,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,134234,25,15.0,65,70,91.4,19.20508333333333,30.12,7.92,0,1.4246666666666667,5.1,0.04,2022,22.2,5.06,4.76,Low Risk,0
436,1.839449541,Lakshmipur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,802,25,15.0,65,70,130.03,19.78575,29.93,9.59,0,1.5768333333333333,4.92,0.03,2022,20.34,4.89,6.57,Low Risk,0
1241,3.161160355,Lalmonirhat,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,3923,25,15.0,65,70,82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,0.04,2022,21.4,6.05,4.45,Low Risk,0
8838,4.17413442,Madaripur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,36891,25,15.0,65,70,149.59,19.406916666666667,30.54,7.96,0,1.3698333333333332,4.8,0.05,2022,22.58,4.75,7.71,Low Risk,0
14096,4.049375709,Magura,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,57080,25,15.0,65,70,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,0.06,2022,22.72,4.87,5.26,Low Risk,0
18285,3.338091332,Manikganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,61037,25,15.0,65,70,91.45,19.44533333333333,30.56,8.4,0,1.3493333333333333,4.2,0.07,2022,22.16,4.13,4.7,Low Risk,0
4929,10.57881923,Meherpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,52143,25,15.0,65,70,80.82000000000001,19.0145,30.41,7.46,0,1.4605833333333331,4.88,0.07,2022,22.95,4.81,4.25,Low Risk,0
90,2.288888889,Moulvibazar,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,206,25,15.0,65,70,83.51,19.111666666666668,30.34,8.06,0,0.9328333333333332,3.7,0.01,2022,22.28,3.69,4.37,Low Risk,0
482,2.935684647,Munshiganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,1415,25,15.0,65,70,96.21,19.6385,30.15,9.31,0,1.3990833333333337,4.12,0.08,2022,20.84,4.04,4.9,Low Risk,0
1442,2.673370319,Mymensingh,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,3855,25,15.0,65,70,80.15,19.223333333333336,29.93,7.98,0,1.1035,4.02,0.01,2022,21.95,4.01,4.17,Low Risk,0
6817,3.883379786,Naogaon,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,26473,25,15.0,65,70,73.46000000000001,18.282833333333333,30.31,7.21,0,1.37525,6.18,0.09,2022,23.1,6.09,4.02,Low Risk,0
1493,3.204956463,Narail,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,4785,25,15.0,65,70,80.15,19.223333333333336,29.93,7.98,0,1.1035,4.02,0.01,2022,21.95,4.01,4.17,Low Risk,0
648,2.166666667,Narayanganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,1404,25,15.0,65,70,96.21,19.6385,30.15,9.31,0,1.3990833333333337,4.12,0.08,2022,20.84,4.04,4.9,Low Risk,0
317,2.694006309,Narsingdi,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,854,25,15.0,65,70,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
11652,5.510127017,Natore,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,64204,25,15.0,65,70,75.78,18.654,30.4,7.51,0,1.4068333333333334,5.11,0.13,2022,22.89,4.98,4.06,Low Risk,0
770,3.055844156,Netrokona,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,2353,25,15.0,65,70,80.15,19.223333333333336,29.93,7.98,0,1.1035,4.02,0.01,2022,21.95,4.01,4.17,Low Risk,0
2556,3.922926448,Nilphamari,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,10027,25,15.0,65,70,73.57000000000001,17.97491666666667,29.3,7.09,0,1.2875,7.48,0.03,2022,22.21,7.45,4.09,Low Risk,0
483,3.424430642,Noakhali,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,1654,25,15.0,65,70,112.63,21.48633333333333,29.56,12.97,0,2.690583333333333,7.12,0.06,2022,16.59,7.06,5.24,Low Risk,0
105918,4.807738062,Pabna,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,509226,25,15.0,65,70,91.4,19.20508333333333,30.12,7.92,0,1.4246666666666667,5.1,0.04,2022,22.2,5.06,4.76,Low Risk,0
3521,3.619426299,Panchagar,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,12744,25,15.0,65,70,64.71000000000001,18.49683333333333,28.88,8.75,0,1.1396666666666666,6.48,0.01,2022,20.13,6.47,3.5,Low Risk,0
102,1.745098039,Patuakhali,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,178,25,15.0,65,70,270.62,21.40383333333333,29.2,13.89,0,2.49725,5.94,0.12,2022,15.31,5.82,12.64,Low Risk,0
60,1.166666667,Pirojpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,70,25,15.0,65,70,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
67515,4.103280752,Rajbari,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,277033,25,15.0,65,70,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,0.06,2022,22.72,4.87,5.26,Low Risk,0
36170,6.893558197,Rajshahi,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,249340,25,15.0,65,70,75.78,18.654,30.4,7.51,0,1.4068333333333334,5.11,0.13,2022,22.89,4.98,4.06,Low Risk,0
114,1.98245614,Rangamati,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,226,25,15.0,65,70,98.78,20.408583333333336,31.75,9.62,0,1.6609166666666666,4.45,0.08,2022,22.13,4.37,4.84,Low Risk,0
4980,3.379718876,Rangpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,16831,25,15.0,65,70,85.09,18.74625,29.18,7.74,0,1.4260833333333334,7.0,0.06,2022,21.44,6.94,4.54,Low Risk,0
972,3.320987654,Satkhira,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,3228,25,15.0,65,70,158.44,19.825916666666668,32.43,8.31,0,1.2484166666666667,3.91,0.11,2022,24.12,3.8,7.99,Low Risk,0
6555,4.251563692,Shariatpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,27869,25,15.0,65,70,130.03,19.78575,29.93,9.59,0,1.5768333333333333,4.92,0.03,2022,20.34,4.89,6.57,Low Risk,0
1278,2.773082942,Sherpur,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,3544,25,15.0,65,70,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
1585,3.303470032,Sirajganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,5236,25,15.0,65,70,85.72,19.21658333333333,30.4,8.23,0,1.3789166666666666,4.37,0.01,2022,22.17,4.36,4.46,Low Risk,0
321,2.769470405,Sunamganj,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,889,25,15.0,65,70,91.4,19.216166666666663,30.9,9.17,0,1.1945,3.59,0.04,2022,21.73,3.55,4.76,Low Risk,0
313,3.24600639,Sylhet,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,1016,25,15.0,65,70,83.51,19.111666666666668,30.34,8.06,0,0.9328333333333332,3.7,0.01,2022,22.28,3.69,4.37,Low Risk,0
2045,2.085574572,Tangail,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,4265,25,15.0,65,70,85.72,19.21658333333333,30.4,8.23,0,1.3789166666666666,4.37,0.01,2022,22.17,4.36,4.46,Low Risk,0
984,2.343495935,Thakurgaon,Rabi,20.0,67.5,Onion,Oct,Nov to March,March to April,2306,25,15.0,65,70,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
135,23.9037037,Bagerhat,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,3227,25,15.0,50,70,220.43,19.631500000000003,30.58,8.35,0,1.4529166666666666,4.33,0.04,2022,22.23,4.29,11.23,Low Risk,0
0,#DIV/0!,Bandarban,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,81.51,18.951083333333333,31.46,7.86,0,0.314,1.03,0.0,2022,23.6,1.03,4.3,Low Risk,0
2219,0.5822442542,Barguna,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,1292,25,15.0,50,70,229.52,20.84725,30.34,11.07,0,1.7281666666666666,4.26,0.11,2022,19.27,4.15,11.01,Low Risk,0
535,1.304672897,Barishal,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,698,25,15.0,50,70,208.71,20.131916666666665,29.78,10.33,0,1.8484166666666664,5.17,0.04,2022,19.45,5.13,10.37,Low Risk,0
0,#DIV/0!,Bhola,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,270.62,21.40383333333333,29.2,13.89,0,2.49725,5.94,0.12,2022,15.31,5.82,12.64,Low Risk,0
105,7.228571429,Bogura,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,759,25,15.0,50,70,83.29,18.81775,29.65,7.78,0,1.3842500000000002,6.64,0.04,2022,21.87,6.6,4.43,Low Risk,0
0,#DIV/0!,Brahmanbaria,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,70.13,19.586666666666662,30.32,9.05,0,1.0854166666666667,3.64,0.01,2022,21.27,3.63,3.58,Low Risk,0
0,#DIV/0!,Chandpur,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,130.03,19.78575,29.93,9.59,0,1.5768333333333333,4.92,0.03,2022,20.34,4.89,6.57,Low Risk,0
55,10.41818182,Chapai Nawabganj,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,573,25,15.0,50,70,67.62,18.76183333333333,31.13,7.74,0,1.5725,5.4,0.03,2022,23.39,5.37,3.6,Low Risk,0
0,#DIV/0!,Chattogram,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,98.78,20.408583333333336,31.75,9.62,0,1.6609166666666666,4.45,0.08,2022,22.13,4.37,4.84,Low Risk,0
34,26.47058824,Chuadanga,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,900,25,15.0,50,70,87.14999999999999,19.163083333333336,30.34,7.12,0,1.4136666666666666,4.92,0.06,2022,23.22,4.86,4.55,Low Risk,0
0,#DIV/0!,Coxsbazar,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,176.62,22.689,29.76,16.47,0,3.071333333333333,6.37,0.03,2022,13.29,6.34,7.78,Low Risk,0
0,#DIV/0!,Cumilla,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,73.68,19.19066666666667,30.34,8.36,0,1.0931666666666666,3.32,0.02,2022,21.98,3.3,3.84,Low Risk,0
6,21.33333333,Dhaka,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,128,25,15.0,50,70,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
45,4.133333333,Dinajpur,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,186,25,15.0,50,70,75.37,18.04758333333333,29.74,7.23,0,1.368083333333333,7.31,0.08,2022,22.51,7.23,4.18,Low Risk,0
167,13.11377246,Faridpur,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,2190,25,15.0,50,70,106.1,19.4835,30.43,8.4,0,1.4433333333333331,5.01,0.07,2022,22.03,4.94,5.45,Low Risk,0
0,#DIV/0!,Feni,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,89.25,19.2125,30.48,8.14,0,1.37425,3.58,0.08,2022,22.34,3.5,4.65,Low Risk,0
7,3.285714286,Gaibandha,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,23,25,15.0,50,70,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
196,1.591836735,Gazipur,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,312,25,15.0,50,70,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,0.06,2022,21.45,3.84,4.19,Low Risk,0
117,14.69230769,Gopalganj,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,1719,25,15.0,50,70,149.59,19.406916666666667,30.54,7.96,0,1.3698333333333332,4.8,0.05,2022,22.58,4.75,7.71,Low Risk,0
0,#DIV/0!,Habiganj,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,0,25,15.0,50,70,82.88,19.647166666666667,30.51,8.62,0,1.0488333333333333,4.36,0.03,2022,21.89,4.33,4.22,Low Risk,0
42,0.1904761905,Jamalpur,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,8,25,15.0,50,70,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,0.07,2022,21.68,4.5,4.3,Low Risk,0
155,18.20645161,Jashore,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,2822,25,15.0,50,70,127.01,19.33708333333333,30.76,7.52,0,1.347,4.74,0.03,2022,23.24,4.71,6.57,Low Risk,0
