station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,snowd_in,min_feel,avg_feel,max_feel,max_wind_speed_kts,max_wind_gust_kts,srad_mj,climo_high_f,climo_low_f,climo_precip_in,lat,lon
AEEI4,2014-04-23,52.79,43.8836,41.675346,30.330675,0.25918368,6.679061,124.4,49.63,,88.6,,,,,,17.2272,17.261368,,63.6,40.3,0.15,42.1067,-93.5848
AEEI4,2014-04-24,56.408,42.2,49.70591,40.68991,0.10367347,5.308648,129.2,79.93,,96.8,,,,,,19.1478,19.185778,,63.9,40.6,0.15,42.1067,-93.5848
AEEI4,2014-04-25,75.398,35.7746,42.233776,28.803925,0.0,0.7289429,306.1,21.91,,100.0,,,,,,11.20544,11.227665,,64.3,41.0,0.15,42.1067,-93.5848
AEEI4,2014-04-26,69.62,46.868,45.70163,39.11039,0.0,8.949475,93.8,41.48,,77.95,,,,,,23.6098,23.656628,,64.6,41.4,0.15,42.1067,-93.5848
AEEI4,2014-04-27,59.918,42.521,55.72732,35.436913,1.8351021,9.962219,101.7,55.28,,95.6,,,,,,24.2888,24.336975,,64.9,41.7,0.15,42.1067,-93.5848
AEEI4,2014-04-28,56.444,47.678,55.280052,49.064,1.1093878,7.627659,87.1,98.1,,100.0,,,,,,19.4388,19.477356,,65.3,42.1,0.15,42.1067,-93.5848
AEEI4,2014-04-29,48.308,36.0482,48.308,35.31496,0.14514285,6.5643744,13.23,94.0,,100.0,,,,,,16.3542,16.386637,,65.6,42.5,0.16,42.1067,-93.5848
AEEI4,2014-04-30,41.9036,36.239,41.266003,34.599705,0.3730612,8.131115,305.4,93.0,,98.7,,,,,,14.69744,14.726591,,66.0,42.9,0.15,42.1067,-93.5848
AEEI4,2014-05-01,48.002,39.5762,42.48128,38.58527,0.03110204,7.8026047,302.0,82.2,,99.6,,,,,,16.6452,16.678213,,66.3,43.3,0.15,42.1067,-93.5848
AEEI4,2014-05-02,66.542,36.7772,43.350967,36.76026,0.0,5.118151,268.3,38.03,,99.7,,,,,,21.2818,21.324009,,66.7,43.7,0.14,42.1067,-93.5848
AEEI4,2014-05-03,70.862,38.1596,55.355747,34.248344,0.03110204,4.1365075,282.5,32.31,,92.3,,,,,,18.1778,18.213852,,67.0,44.1,0.15,42.1067,-93.5848
AEEI4,2014-05-04,62.546,42.449,46.64294,37.248737,0.020734694,5.442774,76.14,44.79,,95.1,,,,,,14.50344,14.532206,,67.4,44.5,0.14,42.1067,-93.5848
AEEI4,2014-05-05,69.8,44.6288,42.80667,29.424812,0.0,5.814048,84.3,36.72,,70.25,,,,,,14.98844,15.0181675,,67.7,44.9,0.15,42.1067,-93.5848
AEEI4,2014-05-06,73.886,45.8096,48.72849,35.69808,0.0,9.036948,99.3,33.07,,67.26,,,,,,20.0208,20.060507,,68.1,45.3,0.15,42.1067,-93.5848
AEEI4,2014-05-07,88.268,54.95,64.311485,42.73532,0.0,5.812105,156.2,42.29,,73.47,,,,,,15.9662,15.997866,,68.4,45.7,0.15,42.1067,-93.5848
AEEI4,2014-05-08,79.466,54.86,64.141495,50.668324,0.0,6.428304,194.6,43.97,,76.17,,,,,,19.5358,19.574547,,68.8,46.1,0.15,42.1067,-93.5848
AEEI4,2014-05-09,67.946,44.9204,51.328613,33.045677,0.0,7.5149155,272.2,28.2,,83.8,,,,,,18.1778,18.213852,,69.2,46.5,0.16,42.1067,-93.5848
AEEI4,2014-05-10,79.592,42.3752,52.535255,38.4962,0.0,2.334561,151.2,24.66,,90.9,,,,,,16.5482,16.58102,,69.5,47.0,0.16,42.1067,-93.5848
AEEI4,2014-05-11,75.218,51.674,65.904434,50.352654,0.7465306,2.5328336,116.1,65.28,,99.7,,,,,,25.1618,25.211706,,69.9,47.4,0.17,42.1067,-93.5848
AEEI4,2014-05-12,73.382,47.516,66.909325,46.501682,0.43551022,4.659403,274.2,74.27,,99.5,,,,,,17.8092,17.844522,,70.3,47.8,0.18,42.1067,-93.5848
AEEI4,2014-05-13,57.164,44.5208,46.362087,36.983593,0.0,7.6354337,322.4,49.49,,93.2,,,,,,19.2448,19.28297,,70.6,48.2,0.17,42.1067,-93.5848
AEEI4,2014-05-14,61.628,36.5738,46.76937,36.120735,0.03110204,0.41403955,355.8,40.88,,100.0,,,,,,13.92144,13.949052,1147.0,71.0,48.7,0.17,42.1067,-93.5848
AEEI4,2014-05-15,49.46,38.5214,45.84527,33.288704,0.020734694,7.4041166,339.5,63.75,,87.2,,,,,,18.7598,18.797009,632.8,71.4,49.1,0.17,42.1067,-93.5848
AEEI4,2014-05-16,54.068,33.881,38.00761,27.482288,0.0,0.7464375,344.6,37.32,,91.6,,,,,,10.14038,10.160493,,71.8,49.5,0.17,42.1067,-93.5848
AEEI4,2014-05-17,66.812,33.098,37.625957,23.963081,0.0,1.314041,220.1,24.34,,100.0,,,,,,9.94638,9.966107,1670.0,72.2,50.0,0.17,42.1067,-93.5848
AEEI4,2014-05-18,70.088,43.8836,45.03716,33.789055,0.0,4.3600507,179.0,27.95,,70.03,,,,,,15.27944,15.309745,1702.0,72.5,50.4,0.17,42.1067,-93.5848
AEEI4,2014-05-19,73.832,55.742,59.916103,42.332603,0.093306124,6.0317593,152.7,51.17,,84.7,,,,,,19.9238,19.963318,667.1,72.9,50.8,0.17,42.1067,-93.5848
AEEI4,2014-05-20,87.584,57.524,69.68725,56.48344,0.8502041,0.60842437,58.12,38.76,,99.4,,,,,,13.14544,13.171512,1172.0,73.3,51.2,0.18,42.1067,-93.5848
AEEI4,2014-05-21,80.51,55.814,64.544,45.924538,0.0,4.8635073,355.3,29.83,,100.0,,,,,,14.69744,14.726591,1708.0,73.7,51.7,0.17,42.1067,-93.5848
AEEI4,2014-05-22,79.304,49.82,52.22776,39.91408,0.0,0.0855293,346.3,25.31,,95.3,,,,,,6.35932,6.3719335,1284.0,74.1,52.1,0.17,42.1067,-93.5848
AEEI4,2014-05-23,80.06,52.034,49.579887,42.898235,0.0,0.5773227,116.1,28.27,,76.9,,,,,,9.75238,9.771722,1718.0,74.4,52.5,0.17,42.1067,-93.5848
AEEI4,2014-05-24,79.934,55.076,53.05842,45.268925,0.0,1.4112334,150.3,30.87,,73.79,,,,,,12.46644,12.491166,1378.0,74.8,52.9,0.17,42.1067,-93.5848
AEEI4,2014-05-25,76.91,59.252,68.57072,52.831802,0.010367347,1.8563746,158.3,67.57,,94.9,,,,,,13.72744,13.754667,733.3,75.2,53.3,0.18,42.1067,-93.5848
AEEI4,2014-05-26,79.628,61.862,69.12131,63.77,0.18661225,1.4598296,196.6,63.97,,100.0,,,,,,12.66044,12.68555,985.0,75.5,53.7,0.17,42.1067,-93.5848
AEEI4,2014-05-27,82.472,61.448,70.21263,61.0129,0.010367347,1.1274316,261.3,61.28,,98.3,,,,,,10.14038,10.160493,1380.0,75.9,54.1,0.17,42.1067,-93.5848
AEEI4,2014-05-28,82.076,60.692,66.84074,60.75879,0.0,2.7680392,30.79,57.13,,100.0,,,,,,13.24244,13.268705,992.0,76.3,54.5,0.18,42.1067,-93.5848
AEEI4,2014-05-29,86.144,61.808,67.90941,55.89839,0.0,1.9185777,99.4,47.56,,79.8,,,,,,10.91638,10.938031,1481.0,76.6,54.9,0.18,42.1067,-93.5848
AEEI4,2014-05-30,87.962,66.128,69.13688,61.73485,0.0,1.3626372,138.3,43.47,,91.4,,,,,,11.39944,11.422049,1374.0,77.0,55.3,0.18,42.1067,-93.5848
AEEI4,2014-05-31,85.244,68.882,74.167435,64.21607,0.0,2.1848848,162.6,57.14,,91.7,,,,,,14.79444,14.823783,1072.0,77.3,55.6,0.2,42.1067,-93.5848
AEEI4,2014-06-01,86.936,65.282,71.8927,64.16442,0.43551022,5.359188,188.4,50.78,,97.7,,,,,,21.6698,21.71278,1540.0,77.7,56.0,0.19,42.1067,-93.5848
AEEI4,2014-06-02,83.084,63.158,65.58729,55.34823,0.0,5.7110248,260.9,40.81,,99.0,,,,,,16.2572,16.289444,1552.0,78.0,56.3,0.2,42.1067,-93.5848
AEEI4,2014-06-03,77.468,54.644,66.172485,53.840378,0.8502041,0.71339214,157.6,51.26,,99.2,,,,,,14.89144,14.920976,879.0,78.3,56.7,0.19,42.1067,-93.5848
AEEI4,2014-06-04,75.326,60.044,67.768936,61.79746,0.06220408,2.0002196,66.68,72.05,,98.3,,,,,,16.5482,16.58102,,78.6,57.0,0.19,42.1067,-93.5848
AEEI4,2014-06-05,76.172,56.642,63.637352,57.50845,0.0,1.7358559,148.9,62.86,,99.6,,,,,,13.53344,13.560281,1278.0,78.9,57.3,0.18,42.1067,-93.5848
AEEI4,2014-06-06,88.664,57.128,66.00738,55.942204,0.0,0.17494631,210.9,34.52,,100.0,,,,,,7.52138,7.5362983,1750.0,79.2,57.7,0.19,42.1067,-93.5848
AEEI4,2014-06-07,72.734,59.63,67.25502,57.734604,1.1922449,1.7980591,8.41,78.28,,99.6,,,,,,17.3242,17.35856,450.9,79.5,58.0,0.18,42.1067,-93.5848
AEEI4,2014-06-08,74.696,56.822,58.953754,53.96568,0.0,1.621169,45.4,58.71,,94.9,,,,,,9.26738,9.285761,1630.0,79.8,58.3,0.18,42.1067,-93.5848
AEEI4,2014-06-09,74.462,56.084,58.346367,48.80144,0.0,0.880563,68.51,50.11,,99.8,,,,,,8.97638,8.994183,817.0,80.1,58.6,0.17,42.1067,-93.5848
AEEI4,2014-06-10,74.822,56.354,59.932167,48.143467,0.0,1.5084258,89.6,48.95,,83.1,,,,,,9.65538,9.674531,1390.0,80.4,58.8,0.17,42.1067,-93.5848
AEEI4,2014-06-11,84.11,53.078,62.0099,52.46234,0.0,0.1302378,167.8,35.25,,98.9,,,,,,6.16532,6.177548,1755.0,80.6,59.1,0.17,42.1067,-93.5848
AEEI4,2014-06-12,74.876,53.888,61.20278,41.98454,0.0,6.879277,318.0,35.84,,76.55,,,,,,18.9538,18.991392,1609.0,80.9,59.4,0.18,42.1067,-93.5848
AEEI4,2014-06-13,77.198,46.706,48.53627,39.914326,0.0,0.75032526,164.2,27.95,,83.1,,,,,,8.49138,8.508221,1805.0,81.1,59.6,0.17,42.1067,-93.5848
AEEI4,2014-06-14,80.942,58.01,60.483883,49.51997,0.0,6.5974193,152.7,51.02,,73.82,,,,,,22.3488,22.393127,1394.0,81.3,59.8,0.18,42.1067,-93.5848
AEEI4,2014-06-15,81.554,63.878,64.710396,54.104855,0.0,6.128952,219.3,41.42,,85.7,,,,,,17.0332,17.066982,1474.0,81.5,60.1,0.17,42.1067,-93.5848
AEEI4,2014-06-16,86.072,62.078,72.8253,57.568066,1.1922449,4.696336,137.1,61.24,,93.2,,,,,,31.4668,31.52921,874.0,81.8,60.3,0.17,42.1067,-93.5848
AEEI4,2014-06-17,85.532,61.7,76.50457,61.64103,0.9432653,2.7486007,164.7,65.66,,100.0,,,,,,15.5782,15.609097,1275.0,82.0,60.5,0.17,42.1067,-93.5848
AEEI4,2014-06-18,85.748,66.488,79.508545,65.55196,0.020734694,3.1587524,151.4,75.68,,98.3,,,,,,14.11544,14.143436,1298.0,82.1,60.7,0.17,42.1067,-93.5848
AEEI4,2014-06-19,79.718,64.688,75.66256,66.362,1.1093878,2.0274332,140.8,86.7,,100.0,,,,,,17.9062,17.941713,423.3,82.3,60.9,0.16,42.1067,-93.5848
AEEI4,2014-06-20,87.998,61.484,69.953156,56.032375,0.010367347,0.5676035,172.8,34.29,,100.0,,,,,,8.87938,8.896992,1701.0,82.5,61.0,0.18,42.1067,-93.5848
AEEI4,2014-06-21,86.972,67.154,74.71562,59.630222,0.0,1.008857,303.9,46.51,,96.8,,,,,,10.33438,10.354877,,82.7,61.2,0.17,42.1067,-93.5848
AEEI4,2014-06-22,75.488,65.03,69.13997,64.660324,0.72571427,0.9097207,48.67,81.6,,99.7,,,,,,13.92144,13.949052,635.1,82.8,61.4,0.18,42.1067,-93.5848
AEEI4,2014-06-23,83.084,62.744,70.08204,63.752,0.0,0.13606934,307.7,64.03,,100.0,,,,,,8.58838,8.605413,1095.0,83.0,61.5,0.17,42.1067,-93.5848
AEEI4,2014-06-24,81.77,59.18,69.75521,59.43546,0.0,0.8786191,312.3,49.43,,100.0,,,,,,8.97638,8.994183,1422.0,83.1,61.6,0.17,42.1067,-93.5848
AEEI4,2014-06-25,86.666,59.198,71.81889,59.371582,0.0,0.20021631,254.8,41.64,,100.0,,,,,,7.42438,7.439105,1688.0,83.2,61.8,0.17,42.1067,-93.5848
AEEI4,2014-06-26,80.852,65.21,73.37653,64.30997,0.90204084,1.2907149,155.0,67.1,,99.0,,,,,,13.24244,13.268705,819.0,83.3,61.9,0.17,42.1067,-93.5848
AEEI4,2014-06-27,78.908,66.74,75.24627,66.97418,1.202449,2.0721416,151.2,84.4,,100.0,,,,,,12.75744,12.782743,532.5,83.4,62.0,0.17,42.1067,-93.5848
AEEI4,2014-06-28,85.064,63.41,74.84705,68.13315,0.8293878,3.650546,163.8,71.82,,100.0,,,,,,17.4212,17.455751,950.0,83.5,62.1,0.16,42.1067,-93.5848
AEEI4,2014-06-29,81.95,62.06,75.79636,61.44348,0.051836737,2.285965,181.0,79.37,,99.0,,,,,,13.53344,13.560281,,83.6,62.2,0.15,42.1067,-93.5848
AEEI4,2014-06-30,75.578,63.554,72.95475,63.86,2.7371428,1.5142573,28.14,89.6,,100.0,,,,,,31.7578,31.82079,221.3,83.7,62.3,0.15,42.1067,-93.5848
AEEI4,2014-07-01,75.38,58.586,65.57852,55.819134,0.051836737,6.5041146,270.0,60.47,,100.0,,,,,,20.7968,20.838049,1173.0,83.8,62.4,0.16,42.1067,-93.5848
AEEI4,2014-07-02,70.088,53.618,63.680798,52.83188,0.0,3.57668,315.0,64.13,,100.0,,,,,,15.27944,15.309745,780.9,83.9,62.5,0.16,42.1067,-93.5848
AEEI4,2014-07-03,79.628,49.532,65.389336,49.883995,0.0,1.2946025,340.8,43.11,,100.0,,,,,,12.36944,12.393973,1722.0,83.9,62.5,0.17,42.1067,-93.5848
AEEI4,2014-07-04,78.908,52.862,62.803158,53.078,0.010367347,1.8544308,154.2,48.84,,100.0,,,,,,9.26738,9.285761,1683.0,84.0,62.6,0.16,42.1067,-93.5848
AEEI4,2014-07-05,76.208,62.186,70.881065,60.643616,0.7673469,2.7388816,167.5,79.25,,100.0,,,,,,13.53344,13.560281,756.0,84.0,62.7,0.16,42.1067,-93.5848
AEEI4,2014-07-06,88.304,67.118,80.231186,67.298,0.010367347,2.462855,225.2,72.08,,100.0,,,,,,11.78744,11.81082,1090.0,84.0,62.7,0.16,42.1067,-93.5848
AEEI4,2014-07-07,86.072,63.662,75.1569,63.275005,0.0,0.9680361,262.8,56.93,,99.4,,,,,,9.84938,9.868916,1405.0,84.1,62.8,0.16,42.1067,-93.5848
AEEI4,2014-07-08,79.826,61.808,67.15272,59.06124,0.0,4.72355,300.1,50.84,,94.2,,,,,,15.27944,15.309745,1621.0,84.1,62.8,0.16,42.1067,-93.5848
AEEI4,2014-07-09,80.6,54.176,66.90673,52.866615,0.0,0.17300245,295.6,46.48,,98.6,,,,,,8.20038,8.216645,1553.0,84.1,62.8,0.15,42.1067,-93.5848
AEEI4,2014-07-10,82.382,61.376,65.033455,59.13868,0.0,2.3306735,167.6,46.62,,96.7,,,,,,12.17544,12.199589,1578.0,84.1,62.9,0.14,42.1067,-93.5848
AEEI4,2014-07-11,76.46,65.174,71.575455,59.652206,0.041469388,1.4131773,161.7,77.12,,98.3,,,,,,12.46644,12.491166,483.9,84.1,62.9,0.13,42.1067,-93.5848
AEEI4,2014-07-12,82.256,64.526,75.0895,67.406,1.5342857,1.263501,344.4,78.4,,100.0,,,,,,22.6398,22.684704,793.6,84.1,62.9,0.14,42.1067,-93.5848
AEEI4,2014-07-13,83.588,62.87,72.14804,62.877,0.010367347,1.8738692,297.4,51.83,,100.0,,,,,,11.59344,11.616433,1428.0,84.1,62.9,0.14,42.1067,-93.5848
AEEI4,2014-07-14,72.338,54.248,66.43191,49.26721,0.0,4.707999,324.1,46.03,,99.8,,,,,,18.3718,18.40824,1565.0,84.1,63.0,0.14,42.1067,-93.5848
AEEI4,2014-07-15,71.726,51.782,60.006893,49.845684,0.0,3.6719284,328.7,49.1,,97.7,,,,,,13.53344,13.560281,1318.0,84.1,63.0,0.14,42.1067,-93.5848
AEEI4,2014-07-16,79.142,49.028,63.581173,49.987347,0.0,0.07969776,302.4,42.05,,100.0,,,,,,5.48632,5.4972014,,84.1,63.0,0.14,42.1067,-93.5848
AEEI4,2014-07-17,79.88,51.368,61.623375,52.124,0.0,0.36933106,206.4,46.25,,100.0,,,,,,8.00638,8.022259,1626.0,84.1,63.0,0.14,42.1067,-93.5848
AEEI4,2014-07-18,79.736,56.066,63.69074,55.615726,0.0,1.1079932,173.5,54.63,,99.9,,,,,,9.36438,9.382953,1297.0,84.0,63.0,0.13,42.1067,-93.5848
AEEI4,2014-07-19,80.744,63.734,66.00907,61.03391,0.0,1.7280806,189.5,56.62,,93.4,,,,,,11.30244,11.324858,1374.0,84.0,63.0,0.13,42.1067,-93.5848
AEEI4,2014-07-20,83.75,63.194,69.545135,61.999138,0.0,2.6611276,168.6,60.77,,96.0,,,,,,14.89144,14.920976,1577.0,84.0,63.0,0.13,42.1067,-93.5848
AEEI4,2014-07-21,88.844,68.36,79.298004,66.38407,0.0,2.721387,159.1,72.18,,94.5,,,,,,11.98144,12.005204,1317.0,83.9,63.0,0.12,42.1067,-93.5848
AEEI4,2014-07-22,88.304,66.524,78.887764,66.95338,0.0,3.5436342,317.2,62.25,,92.2,,,,,,13.14544,13.171512,1322.0,83.9,62.9,0.13,42.1067,-93.5848
AEEI4,2014-07-23,81.32,58.784,67.61496,56.916973,0.0,0.42375877,42.39,45.93,,97.4,,,,,,8.87938,8.896992,1522.0,83.8,62.9,0.13,42.1067,-93.5848
AEEI4,2014-07-24,78.494,56.93,67.588326,57.704,0.12440816,0.9894185,173.1,53.86,,100.0,,,,,,12.95144,12.977128,992.0,83.8,62.9,0.13,42.1067,-93.5848
AEEI4,2014-07-25,81.068,62.744,72.709625,61.425358,0.38367346,3.8313236,154.2,74.83,,96.8,,,,,,18.0032,18.038906,993.0,83.7,62.9,0.12,42.1067,-93.5848
AEEI4,2014-07-26,84.6,66.632,76.60965,67.64,0.0,0.27991408,114.9,63.62,,100.0,,,,,,9.65538,9.674531,1105.0,83.7,62.8,0.13,42.1067,-93.5848
AEEI4,2014-07-27,74.138,61.916,71.042,59.131405,0.0,5.6702037,311.9,63.31,,100.0,,,,,,18.3718,18.40824,1463.0,83.6,62.8,0.14,42.1067,-93.5848
AEEI4,2014-07-28,75.542,56.786,65.23558,56.16908,0.06220408,0.53650194,357.1,58.97,,99.9,,,,,,8.87938,8.896992,,83.5,62.7,0.15,42.1067,-93.5848
AEEI4,2014-07-29,78.17,52.07,62.47703,53.032852,0.0,0.7464375,315.7,52.65,,100.0,,,,,,10.14038,10.160493,1509.0,83.5,62.7,0.15,42.1067,-93.5848
AEEI4,2014-07-30,80.672,52.286,64.71816,53.078,0.0,0.07775391,335.3,44.6,,100.0,,,,,,6.64838,6.6615663,1539.0,83.4,62.6,0.15,42.1067,-93.5848
AEEI4,2014-07-31,81.248,54.356,66.98619,55.00174,0.0,0.0855293,271.5,46.97,,100.0,,,,,,9.07338,9.091376,1414.0,83.3,62.5,0.15,42.1067,-93.5848
AEEI4,2014-08-01,85.37,54.572,70.26212,55.436,0.0,0.029157715,100.8,42.77,,100.0,,,,,,4.80732,4.8168545,1575.0,83.3,62.5,0.15,42.1067,-93.5848
AEEI4,2014-08-02,84.02,57.074,68.66289,57.56,0.18661225,0.27019483,149.9,46.92,,100.0,,,,,,12.36944,12.393973,1453.0,83.2,62.4,0.14,42.1067,-93.5848
AEEI4,2014-08-03,84.56,63.662,71.53473,62.55688,0.0,0.16717091,128.7,57.26,,98.5,,,,,,6.16532,6.177548,1468.0,83.1,62.3,0.14,42.1067,-93.5848
AEEI4,2014-08-04,87.368,61.844,76.579216,62.726,0.010367347,0.15939552,69.71,63.67,,100.0,,,,,,8.39438,8.411029,1103.0,83.0,62.2,0.15,42.1067,-93.5848
AEEI4,2014-08-05,81.824,60.8,72.20237,61.286,0.010367347,0.03498926,99.655334,70.76,85.39,100.0,,,,,,3.44932,3.4561613,,82.9,62.1,0.15,42.1067,-93.5848
AEEI4,2014-08-06,69.548,64.958,68.50037,65.066,0.90204084,0.408208,103.917534,93.7,98.24167,100.0,,,,,,7.90938,7.925068,,82.9,62.0,0.15,42.1067,-93.5848
AEEI4,2014-08-07,72.338,66.2,68.032394,63.879887,0.0,2.3423367,92.89481,84.7,93.26667,99.7,,,,,,10.81938,10.840838,,82.8,61.9,0.15,42.1067,-93.5848
AEEI4,2014-08-08,79.646,64.004,68.372215,63.691334,0.0,1.5200889,82.510216,66.39,84.37458,98.6,,,,,,10.62538,10.646455,,82.7,61.8,0.16,42.1067,-93.5848
AEEI4,2014-08-09,80.366,64.994,68.74196,61.99855,0.0,0.78920215,111.93582,63.41,81.90875,96.8,,,,,,9.07338,9.091376,,82.6,61.6,0.16,42.1067,-93.5848
AEEI4,2014-08-10,80.924,62.312,70.30995,62.126007,0.0,0.033045415,146.06413,65.71,86.0275,99.7,,,,,,3.74032,3.7477384,,82.5,61.5,0.15,42.1067,-93.5848
AEEI4,2014-08-11,77.234,58.334,67.47899,56.98587,0.0,4.5097265,333.48154,56.64,81.95959,100.0,,,,,,16.6452,16.678213,,82.4,61.3,0.14,42.1067,-93.5848
AEEI4,2014-08-12,76.352,54.104,63.899487,53.08897,0.0,2.3306735,335.0979,50.03,78.565,97.2,,,,,,12.85444,12.879934,,82.3,61.2,0.15,42.1067,-93.5848
AEEI4,2014-08-13,83.3,52.97,69.43996,52.852463,0.0,0.19827247,297.7293,49.01,79.20959,100.0,,,,,,7.03638,7.0503354,,82.2,61.0,0.15,42.1067,-93.5848
AEEI4,2014-08-14,81.662,56.102,69.147736,56.372,0.0,0.013606934,152.4065,57.69,80.815834,100.0,,,,,,3.35232,3.358969,,82.1,60.8,0.16,42.1067,-93.5848
AEEI4,2014-08-15,71.006,65.372,68.92786,64.41598,0.27991837,0.2818579,158.97073,89.2,96.166664,99.8,,,,,,7.61838,7.6334906,,82.0,60.6,0.17,42.1067,-93.5848
AEEI4,2014-08-16,81.68,65.12,73.741234,65.21,0.0,0.6570205,65.485,72.13,90.98292,100.0,,,,,,8.87938,8.896992,,81.9,60.5,0.16,42.1067,-93.5848
AEEI4,2014-08-17,85.334,61.34,73.99328,61.556,0.0,0.20604786,167.07033,63.94,86.387085,100.0,,,,,,5.77732,5.7887783,,81.8,60.2,0.17,42.1067,-93.5848
AEEI4,2014-08-18,86.954,66.254,72.95932,66.632,0.0,1.9555109,220.17606,58.0,81.42,100.0,,,,,,12.36944,12.393973,,81.7,60.0,0.17,42.1067,-93.5848
AEEI4,2014-08-19,83.948,63.842,73.78645,63.94545,0.0,1.0924424,303.79993,53.88,83.44666,100.0,,,,,,9.36438,9.382953,,81.6,59.8,0.17,42.1067,-93.5848
AEEI4,2014-08-20,76.37,62.816,73.87434,63.518,0.20734695,0.5131758,181.4923,87.5,96.45417,100.0,,,,,,9.65538,9.674531,,81.5,59.6,0.17,42.1067,-93.5848
AEEI4,2014-08-21,87.008,70.682,78.603676,70.682,0.114040814,2.0818608,191.72493,68.65,88.682915,100.0,,,,,,11.69044,11.713626,,81.3,59.3,0.17,42.1067,-93.5848
AEEI4,2014-08-22,90.5,71.258,80.18793,71.34411,0.0,0.21771094,224.72804,69.91,89.59959,100.0,,,,,,14.69744,14.726591,,81.2,59.1,0.17,42.1067,-93.5848
AEEI4,2014-08-23,84.02,71.258,77.32241,71.312,0.3730612,1.2149048,104.90229,77.24,94.222084,100.0,,,,,,8.87938,8.896992,,81.1,58.8,0.16,42.1067,-93.5848
AEEI4,2014-08-24,91.814,71.366,79.03484,71.278755,0.0,2.0468717,157.17844,54.28,83.14917,100.0,,,,,,10.52838,10.549262,,81.0,58.6,0.17,42.1067,-93.5848
AEEI4,2014-08-25,88.772,66.722,76.64928,67.02899,0.0,0.92138374,340.94055,61.2,84.8525,100.0,,,,,,10.23738,10.257685,,80.8,58.3,0.15,42.1067,-93.5848
AEEI4,2014-08-26,79.862,62.654,69.053856,61.613987,0.75673467,0.92915916,1.4408798,62.64,85.902084,98.5,,,,,,13.24244,13.268705,,80.7,58.0,0.15,42.1067,-93.5848
AEEI4,2014-08-27,76.064,63.176,68.507835,61.09337,0.0,0.21965477,95.22368,74.82,87.9225,100.0,,,,,,9.17038,9.188569,,80.5,57.7,0.16,42.1067,-93.5848
AEEI4,2014-08-28,77.288,64.922,73.515785,64.9092,1.752245,1.6444952,147.07799,86.2,95.9875,100.0,,,,,,11.30244,11.324858,,80.4,57.4,0.15,42.1067,-93.5848
AEEI4,2014-08-29,83.228,64.958,75.14853,65.246,0.32138777,1.288771,188.7696,72.65,92.35375,100.0,,,,,,10.14038,10.160493,,80.2,57.1,0.16,42.1067,-93.5848
AEEI4,2014-08-30,81.446,61.196,71.92985,62.762,0.0,1.3762443,283.67093,70.43,91.32792,100.0,,,,,,8.29738,8.313836,,80.1,56.8,0.15,42.1067,-93.5848
AEEI4,2014-08-31,86.306,60.998,77.040215,61.304,2.0318367,2.5969806,173.83263,66.54,87.88042,100.0,,,,,,27.5868,27.641516,,79.9,56.5,0.15,42.1067,-93.5848
AEEI4,2014-09-01,79.358,61.196,69.33651,60.77079,0.010367347,2.9799185,257.44138,60.94,88.86625,100.0,,,,,,13.82444,13.851858,,79.7,56.2,0.13,42.1067,-93.5848
AEEI4,2014-09-02,78.998,59.9,69.338646,57.195183,0.020734694,0.51706344,270.5685,49.24,82.534164,100.0,,,,,,14.40644,14.435014,,79.6,55.8,0.13,42.1067,-93.5848
AEEI4,2014-09-03,84.272,58.262,74.56056,58.586,0.0,2.6572397,170.54929,69.8,84.97833,100.0,,,,,,12.07844,12.102395,,79.4,55.5,0.12,42.1067,-93.5848
AEEI4,2014-09-04,91.472,72.284,77.36079,70.62916,0.0,4.1248446,199.21663,60.4,81.4925,97.7,,,,,,18.1778,18.213852,,79.2,55.2,0.13,42.1067,-93.5848
AEEI4,2014-09-05,73.652,51.044,72.51879,52.50836,1.0469388,3.4386668,347.77393,72.88,90.39333,98.4,,,,,,13.43644,13.46309,,79.0,54.8,0.12,42.1067,-93.5848
AEEI4,2014-09-06,77.288,45.9356,64.308205,46.0544,0.0,0.062203135,337.61523,45.81,81.44875,100.0,,,,,,7.61838,7.6334906,,78.8,54.5,0.12,42.1067,-93.5848
AEEI4,2014-09-07,75.02,49.352,58.317966,49.478,0.0,1.1799155,181.95604,45.81,75.10167,100.0,,,,,,10.62538,10.646455,,78.5,54.1,0.13,42.1067,-93.5848
AEEI4,2014-09-08,70.736,54.464,66.37633,52.227425,0.010367347,1.1410387,140.66685,83.4,89.90833,96.0,,,,,,10.72238,10.743646,,78.3,53.8,0.13,42.1067,-93.5848
AEEI4,2014-09-09,72.032,64.724,68.11652,64.456566,1.2130612,3.3764634,148.4386,88.0,94.85833,100.0,,,,,,14.69744,14.726591,,78.1,53.4,0.12,42.1067,-93.5848
AEEI4,2014-09-10,67.622,50.0,67.568,48.3243,0.041469388,6.535216,340.99603,87.8,93.55,100.0,,,,,,16.8392,16.872599,,77.8,53.0,0.13,42.1067,-93.5848
AEEI4,2014-09-11,57.668,46.49,48.946087,44.718285,0.0,3.7594016,14.94498,69.64,84.932915,97.0,,,,,,12.75744,12.782743,,77.6,52.7,0.13,42.1067,-93.5848
