Year,District,Season,Crops,Soil_Type,Irrigation,Area,Avg_Temperature,Total_Rainfall,Avg_Wind_Speed,NDVI,Yield,Price
2004,Chikmangaluru,Rabi,Tea,Laterite,Basin,37,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,5373.0,203317
2004,Chikmangaluru,Rabi,Tea,Laterite,Basin,35,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,6589.0,2134
2004,Chikmangaluru,Rabi,Tea,Laterite,Basin,5974,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,5107.0,45186
2004,Chikmangaluru,Rabi,Tea,Clay loam,Basin,6631,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,5518.0,238542
2004,Chikmangaluru,Rabi,Tea,Clay loam,Basin,6705,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,4912.0,1516
2013,Chikmangaluru,Rabi,Tea,Clay loam,Basin,5876,23.360082191780823,1473.22,12.33547397260274,0.823009090909091,3830.0,57259
2014,Chikmangaluru,Rabi,Tea,Clay loam,Spray,326,23.360082191780823,1473.22,12.33547397260274,0.8393,313547.0,234779
2015,Chikmangaluru,Zaid,Tea,Clay loam,Spray,6470,23.360082191780823,1473.22,12.33547397260274,0.8594909090909091,2783.0,1493
2016,Chikmangaluru,Zaid,Tea,Clay loam,Spray,6709,23.360082191780823,1473.22,12.33547397260274,0.8332454545454546,1533.0,64409
2017,Chikmangaluru,Zaid,Tea,Clay loam,Spray,6186,23.360082191780823,1473.22,12.33547397260274,0.8266545454545454,1647.0,249978
2018,Chikmangaluru,Zaid,Tea,Clay loam,Spray,6503,23.360082191780823,1473.22,12.33547397260274,0.8212727272727273,975.0,637
2004,Chikmangaluru,Zaid,Tea,Clay loam,Spray,5220,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,2.0,43311
2005,Chikmangaluru,Zaid,Tea,Clay loam,Spray,4677,23.360082191780823,1473.22,12.33547397260274,0.8359545454545454,836.0,24848
2006,Chikmangaluru,Zaid,Tea,Clay loam,Spray,4803,23.360082191780823,1473.22,12.33547397260274,0.8343272727272728,806.0,761
2007,Chikmangaluru,Zaid,Tea,Clay loam,Spray,3739,23.360082191780823,1473.22,12.33547397260274,0.8071363636363637,880.0,45608
2008,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,3529,23.360082191780823,1473.22,12.33547397260274,0.8342818181818182,770.0,234581
2009,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,3649,23.360082191780823,1473.22,12.33547397260274,0.840509090909091,395.0,646
2010,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,1374,23.360082191780823,1473.22,12.33547397260274,0.8229454545454546,187.0,43562
2011,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,1279,23.360082191780823,1473.22,12.33547397260274,0.7876090909090909,187.0,200000
2012,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,13283,23.360082191780823,1473.22,12.33547397260274,0.845990909090909,121.0,4847
2013,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,52119,23.360082191780823,1473.22,12.33547397260274,0.823009090909091,103.0,51239
2014,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,725,23.360082191780823,1473.22,12.33547397260274,0.8393,71.0,216396
2015,Chikmangaluru,Zaid,Paddy,Clay loam,Spray,12885,23.360082191780823,1473.22,12.33547397260274,0.8594909090909091,3961.0,2644
2016,Chikmangaluru,Zaid,Paddy,Medium textured ,Spray,51179,23.360082191780823,1473.22,12.33547397260274,0.8332454545454546,4247.0,44235
2017,Chikmangaluru,Zaid,Paddy,Medium textured ,Spray,468,23.360082191780823,1473.22,12.33547397260274,0.8266545454545454,3290.0,203317
2018,Chikmangaluru,Zaid,Paddy,Medium textured ,Spray,11841,23.360082191780823,1473.22,12.33547397260274,0.8212727272727273,3138.0,2134
2004,Chikmangaluru,Zaid,Paddy,Medium textured ,Spray,50975,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,3423.0,45186
2005,Chikmangaluru,Zaid,Paddy,Medium textured ,Spray,206,23.360082191780823,1473.22,12.33547397260274,0.8359545454545454,3899.0,238542
2006,Chikmangaluru,Zaid,Paddy,Medium textured ,Spray,10922,23.360082191780823,1473.22,12.33547397260274,0.8343272727272728,4015.0,1516
2007,Chikmangaluru,Zaid,Paddy,Medium textured ,Spray,51390,23.360082191780823,1473.22,12.33547397260274,0.8071363636363637,4279.0,200000
2008,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,177,23.360082191780823,1473.22,12.33547397260274,0.8342818181818182,4167.0,4847
2009,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,10723,23.360082191780823,1473.22,12.33547397260274,0.840509090909091,4479.0,51239
2010,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,51709,23.360082191780823,1473.22,12.33547397260274,0.8229454545454546,3699.0,216396
2011,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,146,23.360082191780823,1473.22,12.33547397260274,0.7876090909090909,4904.0,2644
2012,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,10910,23.360082191780823,1473.22,12.33547397260274,0.845990909090909,2821.0,44235
2013,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,51355,23.360082191780823,1473.22,12.33547397260274,0.823009090909091,3472.0,203317
2014,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,160,23.360082191780823,1473.22,12.33547397260274,0.8393,3647.0,2134
2015,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,10912,23.360082191780823,1473.22,12.33547397260274,0.8594909090909091,393.0,45186
2016,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,51353,23.360082191780823,1473.22,12.33547397260274,0.8332454545454546,167.0,238542
2017,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,1279,23.360082191780823,1473.22,12.33547397260274,0.8266545454545454,71.0,1516
2018,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,13283,23.360082191780823,1473.22,12.33547397260274,0.8212727272727273,52.0,57259
2004,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,52119,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,313547.0,234779
2005,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,725,23.360082191780823,1473.22,12.33547397260274,0.8359545454545454,2783.0,1493
2006,Chikmangaluru,Zaid,Groundnut,Medium textured ,Spray,12885,23.360082191780823,1473.22,12.33547397260274,0.8343272727272728,1533.0,64409
2007,Chikmangaluru,Zaid,Groundnut,Alluvial,Spray,51179,23.360082191780823,1473.22,12.33547397260274,0.8071363636363637,1647.0,249978
2008,Chikmangaluru,Zaid,Blackgram,Alluvial,Spray,468,23.360082191780823,1473.22,12.33547397260274,0.8342818181818182,975.0,637
2009,Chikmangaluru,Zaid,Blackgram,Alluvial,Spray,11841,23.360082191780823,1473.22,12.33547397260274,0.840509090909091,2.0,43311
2010,Chikmangaluru,Zaid,Blackgram,Alluvial,Spray,50975,23.360082191780823,1473.22,12.33547397260274,0.8229454545454546,836.0,24848
2011,Chikmangaluru,Zaid,Blackgram,Alluvial,Spray,206,23.360082191780823,1473.22,12.33547397260274,0.7876090909090909,806.0,761
2012,Chikmangaluru,Zaid,Blackgram,Alluvial,Spray,10922,23.360082191780823,1473.22,12.33547397260274,0.845990909090909,880.0,45608
2013,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,51390,23.360082191780823,1473.22,12.33547397260274,0.823009090909091,770.0,234581
2014,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,177,23.360082191780823,1473.22,12.33547397260274,0.8393,395.0,646
2015,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,10723,23.360082191780823,1473.22,12.33547397260274,0.8594909090909091,187.0,43562
2016,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,51709,23.360082191780823,1473.22,12.33547397260274,0.8332454545454546,187.0,200000
2017,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,146,23.360082191780823,1473.22,12.33547397260274,0.8266545454545454,121.0,4847
2018,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,10910,23.360082191780823,1473.22,12.33547397260274,0.8212727272727273,103.0,51239
2004,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,51355,23.360082191780823,1473.22,12.33547397260274,0.6811111111111111,71.0,216396
2005,Chikmangaluru,Zaid,Blackgram,Alluvial,Drip,160,23.360082191780823,1473.22,12.33547397260274,0.8359545454545454,3961.0,2644
2006,Hassan,Zaid,Blackgram,Alluvial,Drip,10912,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,4247.0,44235
2007,Hassan,Zaid,Blackgram,Alluvial,Drip,51353,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,3290.0,203317
2008,Hassan,Zaid,Cashew,Alluvial,Drip,1279,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,3138.0,2134
2009,Hassan,Zaid,Cashew,Alluvial,Drip,13283,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,3423.0,45186
2010,Hassan,Zaid,Cashew,Alluvial,Drip,52119,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,3899.0,238542
2011,Hassan,Zaid,Cashew,Alluvial,Drip,725,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,4015.0,1516
2012,Hassan,Zaid,Cashew,Alluvial,Drip,12885,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,4279.0,57259
2013,Hassan,Zaid,Cashew,Alluvial,Drip,51179,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,4167.0,234779
2014,Hassan,Zaid,Cashew,Alluvial,Drip,468,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,4479.0,1493
2015,Hassan,Zaid,Cashew,Alluvial,Drip,11841,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,3699.0,64409
2016,Hassan,Zaid,Cashew,Alluvial,Drip,50975,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,4904.0,249978
2017,Hassan,Zaid,Cashew,Alluvial,Drip,206,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,2821.0,637
2018,Hassan,Zaid,Cashew,Alluvial,Drip,10922,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,3472.0,43311
2004,Hassan,Zaid,Cashew,Alluvial,Drip,51390,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,3647.0,24848
2005,Hassan,Zaid,Cashew,Alluvial,Drip,177,23.003205479452056,1696.02,11.491200000000001,0.3362,393.0,761
2006,Hassan,Zaid,Cashew,Alluvial,Drip,10723,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,167.0,45608
2007,Hassan,Zaid,Cashew,Alluvial,Drip,51709,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,71.0,234581
2008,Hassan,Zaid,Coconut,Alluvial,Drip,1279,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,52.0,646
2009,Hassan,Zaid,Coconut,Alluvial,Drip,13283,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,2570.0,43562
2010,Hassan,Zaid,Coconut,Alluvial,Drip,52119,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,27170.0,200000
2011,Hassan,Zaid,Coconut,Alluvial,Drip,725,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,114744.0,4847
2012,Hassan,Zaid,Coconut,Alluvial,Drip,12885,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,1402.0,51239
2013,Hassan,Zaid,Coconut,Alluvial,Drip,51179,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,23456.0,216396
2014,Hassan,Zaid,Coconut,Alluvial,Drip,468,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,107809.0,2644
2015,Hassan,Zaid,Coconut,Alluvial,Drip,11841,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,1132.0,44235
2016,Hassan,Zaid,Coconut,Alluvial,Drip,50975,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,23960.0,203317
2017,Hassan,Zaid,Coconut,Alluvial,Drip,206,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,126487.0,2134
2018,Hassan,Zaid,Coconut,Alluvial,Drip,10922,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,804.0,45186
2004,Hassan,Zaid,Coconut,Alluvial,Drip,51390,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,30362.0,238542
2005,Hassan,Zaid,Coconut,Alluvial,Drip,177,23.003205479452056,1696.02,11.491200000000001,0.3362,124492.0,1516
2006,Hassan,Zaid,Coconut,Alluvial,Drip,10723,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,792.0,200000
2007,Hassan,Zaid,Coconut,Alluvial,Drip,51709,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,34153.0,4847
2008,Hassan,Zaid,Coconut,Alluvial,Drip,146,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,2570.0,51239
2009,Hassan,Zaid,Ginger,Alluvial,Drip,10910,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,27170.0,216396
2010,Hassan,Zaid,Ginger,Alluvial,Drip,51355,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,114744.0,2644
2011,Hassan,Zaid,Ginger,Alluvial,Drip,160,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,1402.0,44235
2012,Hassan,Zaid,Ginger,Sandy loam,Basin,10912,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,23456.0,203317
2013,Hassan,Zaid,Ginger,Sandy loam,Basin,51353,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,107809.0,2134
2014,Hassan,Zaid,Ginger,Sandy loam,Basin,142,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,1132.0,45186
2015,Hassan,Zaid,Ginger,Sandy loam,Basin,10505,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,23960.0,238542
2016,Hassan,Zaid,Ginger,Sandy loam,Basin,51040,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,126487.0,1516
2017,Hassan,Zaid,Ginger,Sandy loam,Basin,154,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,804.0,57259
2018,Hassan,Zaid,Ginger,Sandy loam,Basin,10318,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,30362.0,234779
2004,Hassan,Zaid,Ginger,Sandy loam,Basin,48083,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,124492.0,1493
2005,Hassan,Zaid,Ginger,Sandy loam,Basin,143,23.003205479452056,1696.02,11.491200000000001,0.3362,792.0,64409
2006,Hassan,Zaid,Ginger,Sandy loam,Basin,9283,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,34153.0,249978
2007,Hassan,Zaid,Ginger,Sandy loam,Basin,47200,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,132551.0,637
2008,Hassan,Zaid,Ginger,Sandy loam,Basin,158,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,338.0,43311
2009,Hassan,Zaid,Coconut,Sandy loam,Drip,8982,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,22966.0,200000
2010,Hassan,Zaid,Coconut,Sandy loam,Drip,46990,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,131763.0,4847
2011,Hassan,Zaid,Coconut,Sandy loam,Drip,103,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,404.0,51239
2012,Hassan,Zaid,Coconut,Sandy loam,Drip,8239,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,24184.0,216396
2013,Hassan,Zaid,Coconut,Sandy loam,Drip,44563,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,124387.0,2644
2014,Hassan,Zaid,Coconut,Sandy loam,Drip,96,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,343.0,44235
2015,Hassan,Zaid,Coconut,Sandy loam,Drip,6949,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,23099.0,203317
2016,Hassan,Zaid,Coconut,Sandy loam,Drip,44663,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,117825.84,2134
2017,Hassan,Zaid,Coconut,Sandy loam,Drip,110,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,336.0,45186
2018,Hassan,Zaid,Coconut,Sandy loam,Drip,6824,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,22594.0,238542
2004,Hassan,Zaid,Coconut,Sandy loam,Drip,43013,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,116481.07,1516
2005,Hassan,Zaid,Coconut,Sandy loam,Drip,95,23.003205479452056,1696.02,11.491200000000001,0.3362,316.0,57259
2006,Hassan,Zaid,Coconut,Sandy loam,Drip,6441,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,21400.0,234779
2007,Hassan,Zaid,Coconut,Sandy loam,Drip,4012,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,122102.0,1493
2008,Hassan,Zaid,Coconut,Sandy loam,Drip,4877,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,382.0,64409
2009,Hassan,Zaid,Coconut,Sandy loam,Drip,4930,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,19578.0,249978
2010,Hassan,Zaid,Coconut,Sandy loam,Drip,4954,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,121037.0,637
2011,Hassan,Zaid,Coconut,Sandy loam,Drip,5019,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,231.0,43311
2012,Hassan,Zaid,Coconut,Sandy loam,Drip,5127,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,18951.0,24848
2013,Hassan,Zaid,Coconut,Sandy loam,Drip,5174,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,110579.0,761
2014,Hassan,Zaid,Coconut,Sandy loam,Drip,5294,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,221.0,45608
2015,Hassan,Zaid,Coconut,Sandy loam,Drip,5474,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,15362.0,234581
2016,Hassan,Zaid,Coconut,Sandy loam,Drip,5864,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,120373.0,646
2017,Hassan,Zaid,Coconut,Sandy loam,Drip,7028,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,291.0,43562
2018,Hassan,Zaid,Coconut,Sandy loam,Drip,7403,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,17231.0,200000
2004,Hassan,Zaid,Coconut,Sandy loam,Drip,7501,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,119359.0,4847
2005,Hassan,Zaid,Coconut,Sandy loam,Drip,7714,23.003205479452056,1696.02,11.491200000000001,0.3362,283.0,51239
2006,Hassan,Zaid,Coconut,Sandy loam,Drip,7856,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,17690.0,216396
2007,Hassan,Zaid,Coconut,Sandy loam,Drip,32,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,7157.0,2644
2008,Hassan,Zaid,Coconut,Sandy loam,Drip,1,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,8700.0,44235
2009,Hassan,Zaid,Coconut,Sandy loam,Drip,30,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,41266.0,203317
2010,Hassan,Zaid,Coconut,Sandy loam,Drip,6,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,8838.0,2134
2011,Hassan,Zaid,Coconut,Sandy loam,Drip,15,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,8954.0,45186
2012,Hassan,Zaid,Coconut,Sandy loam,Drip,4,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,42915.0,238542
2013,Hassan,Zaid,Coconut,Sandy loam,Drip,39,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,9230.0,1516
2014,Hassan,Zaid,Coconut,Sandy loam,Drip,6,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,44313.0,57259
2015,Hassan,Zaid,Coconut,Sandy loam,Drip,12,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,45820.0,234779
2016,Hassan,Zaid,Coconut,Sandy loam,Drip,3,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,49084.0,1493
2017,Hassan,Zaid,Coconut,Sandy,Drip,17,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,86311.0,64409
2018,Hassan,Zaid,Coconut,Sandy,Drip,3,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,57642.0,249978
2004,Hassan,Zaid,Coconut,Sandy,Drip,9,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,58405.0,637
2005,Hassan,Zaid,Coconut,Sandy,Drip,21,23.003205479452056,1696.02,11.491200000000001,0.3362,60751.0,43311
2006,Hassan,Zaid,Coconut,Sandy,Drip,11,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,109506.0,24848
2007,Hassan,Zaid,Coconut,Sandy,Drip,4,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,114.0,761
2008,Hassan,Zaid,Coconut,Sandy,Basin,15,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,3.0,45608
2009,Hassan,Zaid,Coconut,Sandy,Basin,8,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,95.0,234581
2010,Hassan,Zaid,Coconut,Sandy,Basin,29,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,19.0,646
2011,Hassan,Zaid,Coconut,Sandy,Basin,1,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,54.0,43562
2012,Hassan,Zaid,Coconut,Sandy,Basin,13736,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,13.0,200000
2013,Hassan,Zaid,Coconut,Sandy,Basin,14003,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,123.0,4847
2014,Hassan,Zaid,Coconut,Sandy,Basin,14179,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,19.0,51239
2015,Hassan,Zaid,Coconut,Sandy,Basin,14319,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,32.0,216396
2016,Hassan,Zaid,Coconut,Sandy,Basin,14464,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,8.0,2644
2017,Hassan,Zaid,Coconut,Sandy,Basin,14876,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,50.0,44235
2018,Hassan,Zaid,Coconut,Sandy,Basin,14976,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,10.0,203317
2004,Hassan,Zaid,Coconut,Sandy,Basin,15009,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,29.0,2134
2005,Hassan,Zaid,Coconut,Sandy,Basin,15114,23.003205479452056,1696.02,11.491200000000001,0.3362,44.0,45186
2006,Mangalore,Zaid,Coconut,Sandy,Basin,16224,23.360082191780823,1473.22,12.33547397260274,0.4185444444444444,33.0,238542
2007,Mangalore,Zaid,Coconut,Sandy,Basin,17095,23.360082191780823,1473.22,12.33547397260274,0.3070666666666666,14.0,1516
2008,Mangalore,Zaid,Coconut,Sandy,Basin,17512,23.360082191780823,1473.22,12.33547397260274,0.3138666666666667,56.0,57259
2009,Mangalore,Zaid,Coconut,Sandy,Basin,17587,23.360082191780823,1473.22,12.33547397260274,0.3781111111111112,26.0,234779
2010,Mangalore,Zaid,Coconut,Sandy,Basin,17771,23.360082191780823,1473.22,12.33547397260274,0.36,98.0,1493
2011,Mangalore,Zaid,Coconut,Sandy,Basin,17825,23.360082191780823,1473.22,12.33547397260274,0.3327625,3.0,64409
2012,Mangalore,Zaid,Coconut,Sandy,Basin,3147,23.360082191780823,1473.22,12.33547397260274,0.3874444444444445,58637.0,249978
2013,Mangalore,Zaid,Coconut,Sandy,Basin,2578,23.360082191780823,1473.22,12.33547397260274,0.3224111111111111,59777.0,200000
2014,Mangalore,Zaid,Coconut,Sandy,Basin,1591,23.360082191780823,1473.22,12.33547397260274,0.3803375,60528.0,4847
2015,Mangalore,Zaid,Coconut,Sandy,Basin,1298,23.360082191780823,1473.22,12.33547397260274,0.3909555555555556,61126.0,51239
2016,Mangalore,Zaid,Coconut,Sandy,Basin,4,23.360082191780823,1473.22,12.33547397260274,0.3140555555555556,623687.0,216396
2017,Mangalore,Zaid,Coconut,Sandy,Basin,1122,23.360082191780823,1473.22,12.33547397260274,0.2585222222222222,63504.0,2644
2018,Mangalore,Zaid,Coconut,Sandy,Basin,917,23.360082191780823,1473.22,12.33547397260274,0.3191111111111111,63931.0,44235
2019,Mangalore,Zaid,Coconut,Clay,Basin,819,23.360082191780823,1473.22,12.33547397260274,0.2575625,73730.0,203317
2004,Mangalore,Zaid,Coconut,Clay,Basin,619,23.360082191780823,1473.22,12.33547397260274,0.4820666666666667,118416.0,2134
2005,Mangalore,Zaid,Coconut,Clay,Basin,391,23.360082191780823,1473.22,12.33547397260274,0.4155555555555555,130132.0,45186
2006,Mangalore,Zaid,Coconut,Clay,Basin,211,23.360082191780823,1473.22,12.33547397260274,0.4185444444444444,154889.0,238542
2007,Mangalore,Zaid,Coconut,Clay,Basin,153,23.360082191780823,1473.22,12.33547397260274,0.3070666666666666,171739.0,1516
2008,Mangalore,Zaid,Coconut,Clay,Basin,111,23.360082191780823,1473.22,12.33547397260274,0.3138666666666667,172475.0,57259
2009,Mangalore,Zaid,Coconut,Clay,Basin,76,23.360082191780823,1473.22,12.33547397260274,0.3781111111111112,177939.0,234779
2010,Mangalore,Zaid,Coconut,Clay,Basin,53,23.360082191780823,1473.22,12.33547397260274,0.36,313547.0,1493
2011,Mangalore,Zaid,Coconut,Clay,Basin,2688,23.360082191780823,1473.22,12.33547397260274,0.3327625,2783.0,64409
2012,Mangalore,Zaid,Coconut,Clay,Basin,2311,23.360082191780823,1473.22,12.33547397260274,0.3874444444444445,1533.0,249978
2013,Mangalore,Zaid,Coconut,Clay,Basin,2188,23.360082191780823,1473.22,12.33547397260274,0.3224111111111111,1647.0,637
2014,Mangalore,Zaid,Coconut,Clay,Basin,1998,23.360082191780823,1473.22,12.33547397260274,0.3803375,975.0,43311
2015,Mangalore,Zaid,Coconut,Clay,Basin,2006,23.360082191780823,1473.22,12.33547397260274,0.3909555555555556,2.0,24848
2016,Mangalore,Zaid,Coconut,Clay,Basin,2034,23.360082191780823,1473.22,12.33547397260274,0.3140555555555556,836.0,761
2017,Mangalore,Zaid,Coconut,Clay,Basin,2035,23.360082191780823,1473.22,12.33547397260274,0.2585222222222222,806.0,45608
2018,Mangalore,Zaid,Coconut,Clay,Basin,2074,23.360082191780823,1473.22,12.33547397260274,0.3191111111111111,880.0,234581
2012,Mangalore,Zaid,Coconut,Clay,Basin,2127,23.360082191780823,1473.22,12.33547397260274,0.3874444444444445,770.0,646
2013,Mangalore,Zaid,Coconut,Clay,Spray,2090,23.360082191780823,1473.22,12.33547397260274,0.3224111111111111,395.0,43562
2014,Mangalore,Zaid,Coconut,Clay,Spray,2059,23.360082191780823,1473.22,12.33547397260274,0.3803375,187.0,200000
2015,Mangalore,Zaid,Coconut,Clay,Spray,2050,23.360082191780823,1473.22,12.33547397260274,0.3909555555555556,187.0,4847
2016,Mangalore,Zaid,Coconut,Clay,Spray,1865,23.360082191780823,1473.22,12.33547397260274,0.3140555555555556,121.0,51239
2017,Mangalore,Zaid,Coconut,Clay,Spray,1841,23.360082191780823,1473.22,12.33547397260274,0.2585222222222222,103.0,216396
2018,Mangalore,Zaid,Coconut,Clay,Spray,1799,23.360082191780823,1473.22,12.33547397260274,0.3191111111111111,71.0,2644
2019,Mangalore,Zaid,Coconut,Clay,Spray,1468,23.360082191780823,1473.22,12.33547397260274,0.2575625,3961.0,44235
2004,Mangalore,Zaid,Coconut,Clay,Spray,568,23.360082191780823,1473.22,12.33547397260274,0.4820666666666667,4247.0,203317
